,avg,max,med,min,q25,q75,std,activity
110,0.0038454765379767027,0.014700856776529945,0.0024799783626521686,-0.001875087599313896,0.000642965785504987,0.006935819893257891,0.004494914550667253,bad_neck
111,-0.002977724602776918,0.00574418864316542,-0.004442376802955062,-0.00763390658138642,-0.00608292526361779,-8.72003450070368e-05,0.0037494711175358425,bad_neck
112,0.0025933525948626875,0.031024752717566925,-0.0017013447199679826,-0.007746257046694044,-0.005159235856805561,0.00806968430644052,0.010306984306946489,bad_neck
113,0.00047818465939823777,0.03260612482166639,-0.0038738500475308177,-0.007996840460853862,-0.0056154498248972085,0.0036587888816931955,0.009682249910430056,bad_neck
114,0.005561488434398,0.035508196411528394,0.00522989206891964,-0.009602688664427213,-0.004946620010101642,0.011492867319344926,0.01192058518749017,bad_neck
115,0.01933420624194556,0.06820228861638182,0.01107678159428467,-0.00551280086151163,0.004251038950403727,0.028812936585532398,0.02216306666653852,bad_neck
116,-0.005370894130902691,0.03228465328704805,-0.009041777282432707,-0.010277666730205807,-0.009931747413300962,-0.006968658914391567,0.008580079442477155,bad_neck
117,-0.006127766437059992,0.001350508519526803,-0.008520998353423936,-0.009651698877684895,-0.009268693998000219,-0.0019948313960392295,0.004001642931595011,bad_neck
118,-0.006322288861703415,-0.0009701831857838577,-0.0071323594580227755,-0.010064804902756214,-0.008929354982836795,-0.0031620536079244653,0.002877995414124766,bad_neck
119,-0.00798750986901988,-0.0012165436438093325,-0.009046472266482182,-0.010385748623778083,-0.009698362410098832,-0.007468715886265709,0.002356165248495966,bad_neck
120,-0.009148792298897718,-0.0019986085851090908,-0.009479847879039983,-0.010458104063528212,-0.00966785538530817,-0.009053529564568778,0.0012993537931375644,bad_neck
121,-0.008954078171210623,-0.00821910262840417,-0.008817772657346401,-0.009966951459491764,-0.009555971669838192,-0.008327004340964119,0.0006573774130827899,bad_neck
122,0.0018663013286495708,0.002901636844085692,0.0019075594183968875,0.0007433777724276767,0.0013270966266665442,0.002451835981671054,0.0008614191362427172,good_posture
123,-0.0003195884589048592,0.003275473991801211,-0.0008081846778261508,-0.0019303994338569456,-0.0012018504138785432,0.0006365924825243214,0.0012815521404602858,good_posture
124,-0.0008767286185006964,0.000328417173898987,-0.000903582376085983,-0.002020236924172865,-0.0013245452934141236,-0.00047318118906384957,0.0005514753503189386,good_posture
125,-0.00023367079058833046,0.003282481888613327,-0.0005037157797760809,-0.0016329820763890557,-0.0009458092159100535,7.949056443476055e-05,0.0010681760168751323,good_posture
126,0.00033411468891620695,0.0018826608499081753,0.00022830860346766444,-0.0014633558274468872,-0.00022834019926609427,0.0010293781176774954,0.0008538917215161875,good_posture
127,1.1549242317819136e-05,0.001757675386319431,-6.799633448394753e-05,-0.001461208323731015,-0.000587711821648094,0.0005343571751103477,0.0007466239364089534,good_posture
128,-0.0005832534551061755,0.0011202901545807997,-0.000722469448319378,-0.0019414767983481924,-0.0008906893071374894,-0.00011314956422443173,0.0006539941007556351,good_posture
129,-8.888353354378777e-05,0.0022431657343466916,-0.0002714800274752048,-0.0014790557137699398,-0.0007215982130859674,0.0005023731070663844,0.0008900069383899792,good_posture
130,0.0009680394110346997,0.0031054205461623742,0.000793390065672062,-0.0003285879917216764,0.00019866203927812272,0.0014633106213627406,0.0009321361556062379,good_posture
131,-0.0002969256848896698,0.0034238568671618066,-0.0006980171415937875,-0.0019465379656387974,-0.0013418323548161398,0.00036302888039097155,0.0013558904919669938,good_posture
132,-0.0008799438071662554,0.0023354380142186796,-0.0009124574227986455,-0.0023505177527771274,-0.001508032845455293,-0.0006215984782081594,0.0009933370303216353,good_posture
133,0.000531900522961306,0.0037176174651653033,0.00021977431934244818,-0.0014774209548629167,-0.00039630783014792565,0.0011617024791795922,0.0013086424349897092,good_posture
134,0.0009758794889420465,0.0033813660489820847,0.0009644225208733797,-0.0008979352994876362,0.0002281535703394538,0.001641693971835061,0.0010272053998471302,good_posture
135,0.0014570315823313098,0.006026603928583048,0.001477986634203236,-0.0003913623341961307,0.0003946104411679681,0.002138031437191134,0.0013349306447987739,good_posture
136,0.00464789495454982,0.030266080241520436,-0.00042104120436702063,-0.0017765054462397306,-0.0013546005197549564,0.009854167586771581,0.009029896709523857,good_posture
137,0.00025966230292887965,0.0029173729780407535,0.00015485655768730203,-0.0014920756894575642,-0.0004468349486392184,0.0009824043189902234,0.0010206375973495403,good_posture
138,5.490341167554388e-05,0.0038844172210845828,-0.0002032108290292188,-0.0015654516093994025,-0.0007820481634366086,0.0006278228114760545,0.0012909998233076511,good_posture
139,-0.0015064854625895035,-0.00044809639626691803,-0.0015344961097266616,-0.002264106558434159,-0.0018328913658753748,-0.0012961296017150955,0.0004153096708418042,good_posture
140,-0.0011307052987766274,0.0010596684807716442,-0.0012207949292136328,-0.002700731861338553,-0.0015761293124334581,-0.0007105192675174449,0.0007828657183706001,good_posture
141,-0.0007551138409718176,0.0005612416356727723,-0.0007711732742879029,-0.0018919887904847576,-0.0012617833228796055,-0.00023305522329007924,0.0006031011246610656,good_posture
142,0.0006317741478418283,0.0035848685027033813,0.0008770960857638428,-0.0023717986491664468,-0.0007702634031666415,0.00188681733980569,0.001605131520967771,good_posture
143,-0.0008454956159563518,0.0006295493251426056,-0.0008808183747937721,-0.002069019642356587,-0.0013433910567806837,-0.0004472651897682658,0.0006763039591454025,good_posture
144,-0.0011658208862073552,-0.00013345281981693642,-0.0010946237552430667,-0.002390754899624758,-0.0016650311984073116,-0.0006194579487250737,0.0006282203818075389,good_posture
145,0.0022782682166304345,0.009612178856596904,0.0003935099147414704,-0.002537462283181688,-0.0002695545300108203,0.005480249188523216,0.0036500341295338645,good_posture
146,-0.0007718217078143542,0.0018666516701397733,-0.0007535587391113581,-0.0028136543793459475,-0.0013471329155636635,-0.00036542485677147906,0.0009869837249903753,good_posture
147,-0.0003952197744580769,0.002107704452934816,-0.00042958801896693003,-0.00195438577306962,-0.001001931987761061,3.8255406168678733e-05,0.0008982376105226816,good_posture
148,-0.00011531125927493718,0.0011612647587924741,2.0637197756660103e-05,-0.0013604552988300885,-0.0006864639100388542,0.00045430512227248696,0.0006779188286701103,good_posture
149,0.03255751284553775,0.05212285749232238,0.03065899866600965,0.01804600919466633,0.023095924284148108,0.04062230316483662,0.012178877094559105,good_posture
150,0.001877520424866443,0.016102548670416765,0.0010113329356905112,-0.0013592613935430895,-0.00045482639796843346,0.002807823517387121,0.0033148710130349282,good_posture
151,0.0019819489761711325,0.01010310371847415,0.0007598589780532863,-0.0016002539267437393,-0.00031827860435596904,0.0031564019534299245,0.00327172074872908,good_posture
152,-0.001067771230883159,0.0014286197673480602,-0.0012138977082603213,-0.0027587048905531146,-0.0018631298728748395,-0.0005357699072803396,0.0011355601056953575,good_posture
